cluster_id,major_gene,minor_gene,major_tpm,minor_tpm,ratio
AAA_16_Ppa-Chr21_4_AAA_18_Ppa-Chr21_2_AAA_22_Ppa-Chr21_4_AAA_33_Ppa-Chr21_2_AAA_Ppa-Chr21_3_ABC1_Ppa-Chr21_3_ACT_Ppa-Chr21_3_APH_Ppa-Chr21_4_Acetyltransf_1_Ppa-Chr21_3_Acetyltransf_7_Ppa-Chr21_3_Adeno_E3_CR2_Ppa-Chr21_3_AdenylateSensor_Ppa-Chr21_3_Ank_2_Ppa-Chr21_4_Ank_3_Ppa-Chr21_4_Ank_4_Ppa-Chr21_4_Ank_5_Ppa-Chr21_4_Ank_Ppa-Chr21_4_Auto_anti-p27_Ppa-Chr21_3_B_lectin_Ppa-Chr21_3_Bact_lectin_Ppa-Chr21_4_CD34_antigen_Ppa-Chr21_3_Cu_bind_like_Ppa-Chr21_3_DUF1221_Ppa-Chr21_3_DUF3543_Ppa-Chr21_3_DUF3827_Ppa-Chr21_3_DUF4100_Ppa-Chr21_3_EF-hand_1_Ppa-Chr21_3_EF-hand_4_Ppa-Chr21_3_EF-hand_5_Ppa-Chr21_3_EF-hand_6_Ppa-Chr21_3_EF-hand_7_Ppa-Chr21_3_EF-hand_8_Ppa-Chr21_3_EF-hand_9_Ppa-Chr21_3_EFhand_Ca_insen_Ppa-Chr21_3_FR47_Ppa-Chr21_3_FTA2_Ppa-Chr21_3_GAGA_bind_Ppa-Chr21_3_GUB_WAK_bind_Ppa-Chr21_3_HEAT_Ppa-Chr21_3_Haspin_kinase_Ppa-Chr21_3_Jacalin_Ppa-Chr21_3_KA1_Ppa-Chr21_3_Kdo_Ppa-Chr21_3_Kinase-like_Ppa-Chr21_3_LRRNT_2_Ppa-Chr21_3_LRR_1_Ppa-Chr21_5_LRR_4_Ppa-Chr21_5_LRR_6_Ppa-Chr21_3_LRR_8_Ppa-Chr21_5_LRR_9_Ppa-Chr21_4_LTP_2_Ppa-Chr21_3_Lectin_C_Ppa-Chr21_3_Lectin_legB_Ppa-Chr21_4_LysM_Ppa-Chr21_3_Malectin_Ppa-Chr21_3_Malectin_like_Ppa-Chr21_3_Mid2_Ppa-Chr21_3_NAF_Ppa-Chr21_3_NB-ARC_Ppa-Chr21_4_OSR1_C_Ppa-Chr21_3_PAN_1_Ppa-Chr21_3_PAN_2_Ppa-Chr21_3_PAS_3_Ppa-Chr21_3_PAS_4_Ppa-Chr21_3_PAS_9_Ppa-Chr21_3_PAS_Ppa-Chr21_3_PIP49_C_Ppa-Chr21_3_PK_Tyr_Ser-Thr_Ppa-Chr21_5_PP2C_Ppa-Chr21_3_PQQ_2_Ppa-Chr21_3_PRIMA1_Ppa-Chr21_3_Pkinase_C_Ppa-Chr21_3_Pkinase_Ppa-Chr21_5_Pkinase_fungal_Ppa-Chr21_4_RIO1_Ppa-Chr21_3_Ribonuc_2-5A_Ppa-Chr21_3_SH3_15_Ppa-Chr21_3_SPARC_Ca_bdg_Ppa-Chr21_3_SPARK_Ppa-Chr21_3_S_locus_glycop_Ppa-Chr21_3_Sel1_Ppa-Chr21_3_Serglycin_Ppa-Chr21_3_Syndecan_Ppa-Chr21_3_TNFR_c6_Ppa-Chr21_3_Tryp_alpha_amyl_Ppa-Chr21_3_UBA_Ppa-Chr21_3_Usp_Ppa-Chr21_3_VWA_2_Ppa-Chr21_3_VWA_3_Ppa-Chr21_3_VWA_Ppa-Chr21_3_WaaY_Ppa-Chr21_3_cNMP_binding_Ppa-Chr21_3,Pp3c21_11870,Pp3c21_11820,55.36751141778306,0.7565749187628569,73.18179607158986
MR_MLE_C_Ppa-Chr03_0_MR_MLE_N_Ppa-Chr03_0,Pp3c3_3140,Pp3c3_3160,50.262196536137346,2.7462247028905082,18.302288404599388
PA_Ppa-Chr03_0,Pp3c3_24000,Pp3c3_24020,41.16152149254925,31.840730987099352,1.2927316746976167
Lactamase_B_2_Ppa-Chr08_1_Lactamase_B_Ppa-Chr08_1_RMMBL_Ppa-Chr08_1,Pp3c8_15440,Pp3c8_15410,38.20175847566141,0.0,inf
ABC1_Ppa-Chr15_0_PK_Tyr_Ser-Thr_Ppa-Chr15_2_Pkinase_Ppa-Chr15_2,Pp3c15_3930,Pp3c15_3950,36.28039571108782,4.615496009946697,7.860562685549112
3HCDH_N_Ppa-Chr01_1,Pp3c1_1820,Pp3c1_1870,26.920408878527102,26.657385909773367,1.0098667952530673
MAP65_ASE1_Ppa-Chr11_0,Pp3c11_12850,Pp3c11_12840,25.140147515643445,20.838822851291525,1.2064091957135352
AAA_16_Ppa-Chr07_1_AAA_18_Ppa-Chr07_0_AAA_22_Ppa-Chr07_1_AAA_33_Ppa-Chr07_0_AAA_Ppa-Chr07_0_EF-hand_4_Ppa-Chr07_0_NB-ARC_Ppa-Chr07_1,Pp3c7_22710,Pp3c7_22760,23.93568159253412,0.6255234981733533,38.265039862500494
Ammonium_transp_Ppa-Chr18_0,Pp3c18_18460,Pp3c18_18430,18.875000976787224,0.27824631222165624,67.83558360964383
Actin_Ppa-Chr03_0_FtsA_Ppa-Chr03_0_MreB_Mbl_Ppa-Chr03_0,Pp3c3_33440,Pp3c3_33410,18.185601973183495,12.477314315146069,1.4574932965428467
Ribosomal_S17e_Ppa-Chr02_0,Pp3c2_34780,Pp3c2_34800,15.637875893963672,0.0,inf
Fasciclin_Ppa-Chr01_1_Lipase_GDSL_2_Ppa-Chr01_1_Lipase_GDSL_Ppa-Chr01_1,Pp3c1_17870,Pp3c1_17860,14.638711437031374,4.617106238141812,3.1705381427226658
APH_Ppa-Chr13_1_Kinase-like_Ppa-Chr13_1_PK_Tyr_Ser-Thr_Ppa-Chr13_2_PP2C_Ppa-Chr13_1_Pkinase_Ppa-Chr13_2_Pkinase_fungal_Ppa-Chr13_1,Pp3c13_7450,Pp3c13_7440,11.516512760408153,8.008066433636722,1.438114038619199
AAA_11_Ppa-Chr11_0_AAA_14_Ppa-Chr11_2_AAA_16_Ppa-Chr11_8_AAA_19_Ppa-Chr11_1_AAA_22_Ppa-Chr11_8_AAA_3_Ppa-Chr11_0_AAA_5_Ppa-Chr11_1_AAA_7_Ppa-Chr11_0_AAA_Ppa-Chr11_7_AAA_assoc_2_Ppa-Chr11_0_DEAD_Ppa-Chr11_0_DNA_pol3_delta2_Ppa-Chr11_0_Helicase_C_Ppa-Chr11_0_Rad17_Ppa-Chr11_2_Rep_fac_C_Ppa-Chr11_0_ResIII_Ppa-Chr11_0_SNF2-rel_DOM_Ppa-Chr11_0_SRP54_N_Ppa-Chr11_1_SRP54_Ppa-Chr11_4_SRP_SPB_Ppa-Chr11_0_cobW_Ppa-Chr11_2,Pp3c11_500,Pp3c11_510,10.969148425042626,0.0,inf
Chitin_bind_1_Ppa-Chr08_0_DPBB_1_Ppa-Chr08_0_Expansin_C_Ppa-Chr08_0_Snf7_Ppa-Chr08_0,Pp3c8_13450,Pp3c8_13470,10.341548102597073,0.3788705546947653,27.295729305035795
AAA_16_Ppa-Chr22_3_AAA_22_Ppa-Chr22_3_EF-hand_1_Ppa-Chr22_1_EF-hand_6_Ppa-Chr22_1_EF-hand_7_Ppa-Chr22_1_EF-hand_8_Ppa-Chr22_1,Pp3c22_9370,Pp3c22_9330,9.900735159610642,4.034502801820472,2.454016181409807
AAA_18_Ppa-Chr23_0_AAA_33_Ppa-Chr23_0,Pp3c23_21010,Pp3c23_21020,8.773827693639033,8.071873444069604,1.086962989996474
NABP_Ppa-Chr08_1_PUF_Ppa-Chr08_1,Pp3c8_2770,Pp3c8_2780,8.48440681701662,0.0,inf
LRR_1_Ppa-Chr10_3_LRR_4_Ppa-Chr10_3_LRR_6_Ppa-Chr10_1_LRR_8_Ppa-Chr10_3_LRR_9_Ppa-Chr10_3,Pp3c10_6800,Pp3c10_6730,6.282941793125667,0.0,inf
Acetyltransf_1_Ppa-Chr10_1_Acetyltransf_7_Ppa-Chr10_1_FR47_Ppa-Chr10_1,Pp3c10_6800,Pp3c10_6780,6.282941793125667,2.2051245828973607,2.8492457260035504
RuBisCO_small_Ppa-Chr12_0,Pp3c12_7030,Pp3c12_7010,4.859085684477325,2.313847596856825,2.10000247686062
GDI_Ppa-Chr19_0,Pp3c19_16850,Pp3c19_16810,4.74716896156263,2.3505610300527495,2.019589749369791
3Beta_HSD_Ppa-Chr06_0_3HCDH_N_Ppa-Chr06_0_DFP_Ppa-Chr06_0_DUF1731_Ppa-Chr06_0_DUF1776_Ppa-Chr06_0_Epimerase_Ppa-Chr06_0_GDP_Man_Dehyd_Ppa-Chr06_0_KR_Ppa-Chr06_0_Ldh_1_N_Ppa-Chr06_0_NAD_binding_10_Ppa-Chr06_0_NAD_binding_4_Ppa-Chr06_0_NAD_binding_7_Ppa-Chr06_0_NmrA_Ppa-Chr06_0_Polysacc_synt_2_Ppa-Chr06_0_Pyr_redox_Ppa-Chr06_0_Reticulon_Ppa-Chr06_0_RmlD_sub_bind_Ppa-Chr06_0_Sacchrp_dh_NADP_Ppa-Chr06_0_TMEM254_Ppa-Chr06_0_adh_short_C2_Ppa-Chr06_0_adh_short_Ppa-Chr06_0,Pp3c6_15300,Pp3c6_15310,4.190911159617123,0.7551383406752085,5.549858792588668
Methyltransf_11_Ppa-Chr19_0_Methyltransf_12_Ppa-Chr19_0_Methyltransf_23_Ppa-Chr19_0_Methyltransf_25_Ppa-Chr19_0_Methyltransf_31_Ppa-Chr19_0,Pp3c19_16810,Pp3c19_16790,2.3505610300527495,1.6506071948756957,1.4240583933900555
3Beta_HSD_Ppa-Chr22_0_ADH_N_Ppa-Chr22_0_ADH_zinc_N_Ppa-Chr22_0_Epimerase_Ppa-Chr22_0_NAD_binding_10_Ppa-Chr22_0_NmrA_Ppa-Chr22_0_adh_short_Ppa-Chr22_0,Pp3c22_17570,Pp3c22_17560,1.119637384893263,0.0,inf
Glyco_hydro_16_Ppa-Chr23_0_XET_C_Ppa-Chr23_0,Pp3c23_15190,Pp3c23_15150,0.9652570040648519,0.0,inf
Glyco_hydro_16_Ppa-Chr25_0_XET_C_Ppa-Chr25_0,Pp3c25_4070,Pp3c25_4050,0.777155576631735,0.5178707234928278,1.5006748622322885
LTP_2_Ppa-Chr11_5_Tryp_alpha_amyl_Ppa-Chr11_5,Pp3c11_11470,Pp3c11_11500,0.4842628035543319,0.0,inf
RuBisCO_small_Ppa-Chr15_0,Pp3c15_22720,Pp3c15_22730,0.0,0.0,inf
