cluster_id,major_gene,minor_gene,major_tpm,minor_tpm,ratio
AAA_16_Ppa-Chr12_3_AAA_22_Ppa-Chr12_3_AAA_33_Ppa-Chr12_2_AAA_Ppa-Chr12_2_ABC_tran_Ppa-Chr12_1_AIG1_Ppa-Chr12_1_ATP_bind_1_Ppa-Chr12_1_Adaptin_binding_Ppa-Chr12_1_Arf_Ppa-Chr12_1_DO-GTPase2_Ppa-Chr12_1_Dynamin_N_Ppa-Chr12_1_EF_assoc_2_Ppa-Chr12_1_FeoB_N_Ppa-Chr12_1_G-alpha_Ppa-Chr12_1_GTP1_OBG_Ppa-Chr12_1_GTP_EFTU_Ppa-Chr12_1_Gtr1_RagA_Ppa-Chr12_1_KH_2_Ppa-Chr12_1_KH_DOM-like_Ppa-Chr12_1_MMR_HSR1_Ppa-Chr12_1_MeaB_Ppa-Chr12_1_MnmE_helical_Ppa-Chr12_1_NACHT_Ppa-Chr12_1_NB-ARC_Ppa-Chr12_2_PduV-EutP_Ppa-Chr12_1_RNA_helicase_Ppa-Chr12_1_Ras_Ppa-Chr12_1_Ribosomal_L14_Ppa-Chr12_1_Roc_Ppa-Chr12_1_RsgA_GTPase_Ppa-Chr12_1_SRP54_Ppa-Chr12_1_SRPRB_Ppa-Chr12_1_TniB_Ppa-Chr12_1_cobW_Ppa-Chr12_1,Pp3c12_8140,Pp3c12_8160,268.89680452939945,2.7378373413479813,98.21504019556086
DnaJ_Ppa-Chr21_0,Pp3c21_19850,Pp3c21_19830,233.1399495054296,29.112410582963687,8.008266743869742
AAA_16_Ppa-Chr23_1_AAA_22_Ppa-Chr23_1_AAA_33_Ppa-Chr23_2_AAA_Ppa-Chr23_1_ABC_tran_Ppa-Chr23_0_AIG1_Ppa-Chr23_0_ATP_bind_1_Ppa-Chr23_0_Adaptin_binding_Ppa-Chr23_0_Arf_Ppa-Chr23_0_DO-GTPase2_Ppa-Chr23_0_Dynamin_N_Ppa-Chr23_0_EF_assoc_2_Ppa-Chr23_0_FeoB_N_Ppa-Chr23_0_G-alpha_Ppa-Chr23_0_GTP1_OBG_Ppa-Chr23_0_GTP_EFTU_Ppa-Chr23_0_Gtr1_RagA_Ppa-Chr23_0_KH_2_Ppa-Chr23_0_KH_DOM-like_Ppa-Chr23_0_MMR_HSR1_Ppa-Chr23_0_MeaB_Ppa-Chr23_0_MnmE_helical_Ppa-Chr23_0_NACHT_Ppa-Chr23_0_NB-ARC_Ppa-Chr23_1_PduV-EutP_Ppa-Chr23_0_RNA_helicase_Ppa-Chr23_0_Ras_Ppa-Chr23_0_Ribosomal_L14_Ppa-Chr23_0_Roc_Ppa-Chr23_0_RsgA_GTPase_Ppa-Chr23_0_SRP54_Ppa-Chr23_0_SRPRB_Ppa-Chr23_0_TniB_Ppa-Chr23_0_cobW_Ppa-Chr23_0,Pp3c23_8300,Pp3c23_8280,227.41761298396662,94.43409328573323,2.4082151378936794
AAA_14_Ppa-Chr24_0_AAA_15_Ppa-Chr24_0_AAA_16_Ppa-Chr24_1_AAA_18_Ppa-Chr24_0_AAA_21_Ppa-Chr24_0_AAA_22_Ppa-Chr24_1_AAA_23_Ppa-Chr24_0_AAA_24_Ppa-Chr24_0_AAA_28_Ppa-Chr24_0_AAA_29_Ppa-Chr24_0_AAA_30_Ppa-Chr24_0_AAA_33_Ppa-Chr24_0_AAA_5_Ppa-Chr24_0_AAA_Ppa-Chr24_1_AAA_assoc_Ppa-Chr24_0_ABC_tran_Ppa-Chr24_0_ABC_tran_Xtn_Ppa-Chr24_0_AIG1_Ppa-Chr24_0_ATP_bind_1_Ppa-Chr24_0_Adaptin_binding_Ppa-Chr24_0_Arf_Ppa-Chr24_0_CobW_C_Ppa-Chr24_0_DNA_pol3_delta2_Ppa-Chr24_0_DO-GTPase2_Ppa-Chr24_0_DUF2738_Ppa-Chr24_0_DUF815_Ppa-Chr24_0_Dynamin_N_Ppa-Chr24_0_EF-hand_1_Ppa-Chr24_1_EF-hand_4_Ppa-Chr24_1_EF-hand_6_Ppa-Chr24_1_EF-hand_7_Ppa-Chr24_1_EF_assoc_2_Ppa-Chr24_0_EHD_N_Ppa-Chr24_0_FeoB_N_Ppa-Chr24_0_G-alpha_Ppa-Chr24_0_GTP1_OBG_Ppa-Chr24_0_GTP_EFTU_D2_Ppa-Chr24_0_GTP_EFTU_D3_Ppa-Chr24_0_GTP_EFTU_Ppa-Chr24_1_Gtr1_RagA_Ppa-Chr24_0_Guanylate_kin_Ppa-Chr24_0_KH_2_Ppa-Chr24_0_KH_DOM-like_Ppa-Chr24_0_MMR_HSR1_Ppa-Chr24_0_MMR_HSR1_Xtn_Ppa-Chr24_0_MeaB_Ppa-Chr24_0_MnmE_helical_Ppa-Chr24_0_NACHT_Ppa-Chr24_0_NB-ARC_Ppa-Chr24_1_PduV-EutP_Ppa-Chr24_0_RNA_helicase_Ppa-Chr24_0_Rad17_Ppa-Chr24_0_Ras_Ppa-Chr24_0_Ribosomal_L14_Ppa-Chr24_0_Roc_Ppa-Chr24_0_RsgA_GTPase_Ppa-Chr24_0_RuvB_N_Ppa-Chr24_0_SRP54_Ppa-Chr24_0_SRPRB_Ppa-Chr24_0_Septin_Ppa-Chr24_0_TGS_Ppa-Chr24_0_TniB_Ppa-Chr24_0_YchF-GTPase_C_Ppa-Chr24_0_bpMoxR_Ppa-Chr24_0_cobW_Ppa-Chr24_0_eIF2_C_Ppa-Chr24_0,Pp3c24_9700,Pp3c24_9710,201.32857321041647,12.951126947716125,15.54525517533591
Ank_2_Ppa-Chr13_1_Ank_3_Ppa-Chr13_1_Ank_4_Ppa-Chr13_1_Ank_5_Ppa-Chr13_1_Ank_Ppa-Chr13_1,Pp3c13_5750,Pp3c13_5790,200.6342711323573,35.85682799140856,5.5954272134844185
APEH_N_Ppa-Chr08_0_AXE1_Ppa-Chr08_0_Abhydro_lipase_Ppa-Chr08_0_Abhydrolase_11_Ppa-Chr08_1_Abhydrolase_1_Ppa-Chr08_1_Abhydrolase_2_Ppa-Chr08_1_Abhydrolase_3_Ppa-Chr08_0_Abhydrolase_4_Ppa-Chr08_0_Abhydrolase_5_Ppa-Chr08_0_Abhydrolase_6_Ppa-Chr08_1_Acyltransferase_Ppa-Chr08_0_BAAT_C_Ppa-Chr08_0_BD-FAE_Ppa-Chr08_0_COesterase_Ppa-Chr08_0_Chlorophyllase2_Ppa-Chr08_0_Chlorophyllase_Ppa-Chr08_0_DAGAT_Ppa-Chr08_0_DLH_Ppa-Chr08_1_DUF1057_Ppa-Chr08_0_DUF1350_Ppa-Chr08_0_DUF1749_Ppa-Chr08_0_DUF2920_Ppa-Chr08_0_DUF676_Ppa-Chr08_0_DUF726_Ppa-Chr08_0_Esterase_Ppa-Chr08_0_FSH1_Ppa-Chr08_0_Hydrolase_4_Ppa-Chr08_1_LCAT_Ppa-Chr08_0_LIDHydrolase_Ppa-Chr08_0_Lipase_3_Ppa-Chr08_0_Mbeg1-like_Ppa-Chr08_0_Ndr_Ppa-Chr08_0_PAF-AH_p_II_Ppa-Chr08_0_PD40_Ppa-Chr08_0_PGAP1_Ppa-Chr08_0_Palm_thioest_Ppa-Chr08_0_Peptidase_S15_Ppa-Chr08_0_Peptidase_S9_Ppa-Chr08_0_RRM_1_Ppa-Chr08_0_Ser_hydrolase_Ppa-Chr08_0_Thioesterase_Ppa-Chr08_0,Pp3c8_3230,Pp3c8_3250,199.34474779901518,112.94997610248863,1.7648941122230393
TPR_12_Ppa-Chr24_0_TPR_1_Ppa-Chr24_0_TPR_2_Ppa-Chr24_0_TPR_8_Ppa-Chr24_0,Pp3c24_9660,Pp3c24_9610,181.10826958417928,0.5355809508841114,338.15293334315646
HEAT_Ppa-Chr01_7,Pp3c1_14980,Pp3c1_15011,152.37103032859133,0.6641803194865443,229.41214284455808
ApoLp-III_Ppa-Chr19_0_Apolipoprotein_Ppa-Chr19_0_Baculo_PEP_C_Ppa-Chr19_0_DUF4795_Ppa-Chr19_0_IFT57_Ppa-Chr19_0_LEA_4_Ppa-Chr19_0_YtxH_Ppa-Chr19_0,Pp3c19_7890,Pp3c19_7930,144.85091429373452,0.8397564659262754,172.49157365398767
LysM_Ppa-Chr06_3,Pp3c6_50,Pp3c6_90,135.0832476312513,8.785858359278718,15.375076868680715
APEH_N_Ppa-Chr09_0_AXE1_Ppa-Chr09_0_Abhydro_lipase_Ppa-Chr09_0_Abhydrolase_11_Ppa-Chr09_0_Abhydrolase_1_Ppa-Chr09_0_Abhydrolase_2_Ppa-Chr09_0_Abhydrolase_3_Ppa-Chr09_0_Abhydrolase_4_Ppa-Chr09_0_Abhydrolase_5_Ppa-Chr09_0_Abhydrolase_6_Ppa-Chr09_0_Acyltransferase_Ppa-Chr09_0_BAAT_C_Ppa-Chr09_0_BD-FAE_Ppa-Chr09_0_COesterase_Ppa-Chr09_0_Chlorophyllase2_Ppa-Chr09_0_Chlorophyllase_Ppa-Chr09_0_DAGAT_Ppa-Chr09_0_DLH_Ppa-Chr09_0_DUF1057_Ppa-Chr09_0_DUF1350_Ppa-Chr09_0_DUF1749_Ppa-Chr09_0_DUF2920_Ppa-Chr09_0_DUF676_Ppa-Chr09_0_DUF726_Ppa-Chr09_0_Esterase_Ppa-Chr09_0_FSH1_Ppa-Chr09_0_Hydrolase_4_Ppa-Chr09_0_LCAT_Ppa-Chr09_0_LIDHydrolase_Ppa-Chr09_0_Lipase_3_Ppa-Chr09_0_Mbeg1-like_Ppa-Chr09_0_Ndr_Ppa-Chr09_0_PAF-AH_p_II_Ppa-Chr09_0_PD40_Ppa-Chr09_0_PGAP1_Ppa-Chr09_0_Palm_thioest_Ppa-Chr09_0_Peptidase_S15_Ppa-Chr09_0_Peptidase_S9_Ppa-Chr09_0_RRM_1_Ppa-Chr09_0_Ser_hydrolase_Ppa-Chr09_0_Thioesterase_Ppa-Chr09_0,Pp3c9_110,Pp3c9_30,132.27087268682718,5.917142186670276,22.35384388511024
ACT_Ppa-Chr03_1_Acetyltransf_1_Ppa-Chr03_1_Acetyltransf_7_Ppa-Chr03_1,Pp3c3_35290,Pp3c3_35320,131.1495135397466,4.291659988834307,30.559157501051057
EF-hand_1_Ppa-Chr03_1_EF-hand_5_Ppa-Chr03_1_EF-hand_6_Ppa-Chr03_1_EF-hand_7_Ppa-Chr03_1_EF-hand_8_Ppa-Chr03_1,Pp3c3_35290,Pp3c3_35300,131.1495135397466,8.081931626837127,16.227496048623728
AAA_16_Ppa-Chr07_5_AAA_22_Ppa-Chr07_5_AAA_33_Ppa-Chr07_2_AAA_Ppa-Chr07_3_EF-hand_1_Ppa-Chr07_2_EF-hand_4_Ppa-Chr07_3_EF-hand_6_Ppa-Chr07_2_EF-hand_7_Ppa-Chr07_2_NB-ARC_Ppa-Chr07_5,Pp3c7_5020,Pp3c7_5070,126.10944544965548,17.526918815860043,7.195186260322009
PK_Tyr_Ser-Thr_Ppa-Chr11_5_Pkinase_Ppa-Chr11_5,Pp3c11_6620,Pp3c11_6630,122.28941622965583,0.045629699544564355,2680.0399180849654
Chloroa_b-bind_Ppa-Chr14_0,Pp3c14_1501,Pp3c14_1480,104.17189738655559,41.61390532554843,2.5032953906058975
C2_Ppa-Chr21_0,Pp3c21_6810,Pp3c21_6740,101.74791790637896,94.04333724340194,1.0819258534290006
GDI_Ppa-Chr19_0,Pp3c19_16850,Pp3c19_16810,95.80291088007921,8.197919162279042,11.686247324918213
Caleosin_Ppa-Chr06_0_Dockerin_1_Ppa-Chr06_0_EF-hand_10_Ppa-Chr06_0_EF-hand_11_Ppa-Chr06_0_EF-hand_14_Ppa-Chr06_0_EF-hand_1_Ppa-Chr06_1_EF-hand_4_Ppa-Chr06_1_EF-hand_5_Ppa-Chr06_1_EF-hand_6_Ppa-Chr06_1_EF-hand_7_Ppa-Chr06_1_EF-hand_8_Ppa-Chr06_1_EF-hand_9_Ppa-Chr06_1_EFhand_Ca_insen_Ppa-Chr06_1_SPARC_Ca_bdg_Ppa-Chr06_1_TerB_Ppa-Chr06_0_UPF0154_Ppa-Chr06_0,Pp3c6_23710,Pp3c6_23740,93.12855932379807,4.944501106909459,18.83477368296267
HATPase_c_3_Ppa-Chr09_0_HATPase_c_Ppa-Chr09_0_HSP90_Ppa-Chr09_0,Pp3c9_6690,Pp3c9_6640,89.52944786909097,35.09133929124039,2.5513260444704544
AAA_16_Ppa-Chr27_1_AAA_18_Ppa-Chr27_0_AAA_22_Ppa-Chr27_1_AAA_33_Ppa-Chr27_1_AAA_Ppa-Chr27_1_EF-hand_1_Ppa-Chr27_0_EF-hand_4_Ppa-Chr27_0_EF-hand_6_Ppa-Chr27_0_EF-hand_7_Ppa-Chr27_0_NB-ARC_Ppa-Chr27_1,Pp3c27_4610,Pp3c27_4590,89.46765228392717,4.54734821058322,19.674686903392537
AAA_16_Ppa-Chr18_6_AAA_18_Ppa-Chr18_5_AAA_22_Ppa-Chr18_6_AAA_33_Ppa-Chr18_4_AAA_Ppa-Chr18_4_ABC1_Ppa-Chr18_4_ACT_Ppa-Chr18_3_APH_Ppa-Chr18_4_Acetyltransf_1_Ppa-Chr18_3_Acetyltransf_7_Ppa-Chr18_3_Adeno_E3_CR2_Ppa-Chr18_3_AdenylateSensor_Ppa-Chr18_3_Ank_2_Ppa-Chr18_4_Ank_3_Ppa-Chr18_4_Ank_4_Ppa-Chr18_4_Ank_5_Ppa-Chr18_4_Ank_Ppa-Chr18_4_Auto_anti-p27_Ppa-Chr18_3_B_lectin_Ppa-Chr18_3_Bact_lectin_Ppa-Chr18_3_CD34_antigen_Ppa-Chr18_3_Cu_bind_like_Ppa-Chr18_3_DUF1221_Ppa-Chr18_3_DUF3543_Ppa-Chr18_3_DUF3827_Ppa-Chr18_3_DUF4100_Ppa-Chr18_3_EF-hand_1_Ppa-Chr18_4_EF-hand_4_Ppa-Chr18_4_EF-hand_5_Ppa-Chr18_3_EF-hand_6_Ppa-Chr18_4_EF-hand_7_Ppa-Chr18_4_EF-hand_8_Ppa-Chr18_3_EF-hand_9_Ppa-Chr18_3_EFhand_Ca_insen_Ppa-Chr18_3_FR47_Ppa-Chr18_3_FTA2_Ppa-Chr18_4_GAGA_bind_Ppa-Chr18_3_GUB_WAK_bind_Ppa-Chr18_3_HEAT_Ppa-Chr18_3_Haspin_kinase_Ppa-Chr18_4_Jacalin_Ppa-Chr18_3_KA1_Ppa-Chr18_3_Kdo_Ppa-Chr18_4_Kinase-like_Ppa-Chr18_4_LRRNT_2_Ppa-Chr18_3_LRR_1_Ppa-Chr18_3_LRR_4_Ppa-Chr18_3_LRR_6_Ppa-Chr18_3_LRR_8_Ppa-Chr18_3_LRR_9_Ppa-Chr18_3_LTP_2_Ppa-Chr18_3_Lectin_C_Ppa-Chr18_3_Lectin_legB_Ppa-Chr18_3_LysM_Ppa-Chr18_3_Malectin_Ppa-Chr18_3_Malectin_like_Ppa-Chr18_3_Mid2_Ppa-Chr18_3_NAF_Ppa-Chr18_3_NB-ARC_Ppa-Chr18_4_OSR1_C_Ppa-Chr18_3_PAN_1_Ppa-Chr18_3_PAN_2_Ppa-Chr18_3_PAS_3_Ppa-Chr18_3_PAS_4_Ppa-Chr18_3_PAS_9_Ppa-Chr18_3_PAS_Ppa-Chr18_3_PIP49_C_Ppa-Chr18_3_PK_Tyr_Ser-Thr_Ppa-Chr18_4_PP2C_Ppa-Chr18_3_PQQ_2_Ppa-Chr18_3_PRIMA1_Ppa-Chr18_3_Pkinase_C_Ppa-Chr18_3_Pkinase_Ppa-Chr18_4_Pkinase_fungal_Ppa-Chr18_4_RIO1_Ppa-Chr18_4_Ribonuc_2-5A_Ppa-Chr18_3_SH3_15_Ppa-Chr18_3_SPARC_Ca_bdg_Ppa-Chr18_3_SPARK_Ppa-Chr18_3_S_locus_glycop_Ppa-Chr18_3_Sel1_Ppa-Chr18_3_Serglycin_Ppa-Chr18_3_Syndecan_Ppa-Chr18_3_TNFR_c6_Ppa-Chr18_3_Tryp_alpha_amyl_Ppa-Chr18_3_UBA_Ppa-Chr18_4_Usp_Ppa-Chr18_3_VWA_2_Ppa-Chr18_3_VWA_3_Ppa-Chr18_3_VWA_Ppa-Chr18_3_WaaY_Ppa-Chr18_4_cNMP_binding_Ppa-Chr18_3,Pp3c18_5120,Pp3c18_5000,87.49347517378426,3.396699250269997,25.758381513120295
AAA_14_Ppa-Chr03_0_AAA_16_Ppa-Chr03_3_AAA_22_Ppa-Chr03_3_ABC_tran_Ppa-Chr03_0_NB-ARC_Ppa-Chr03_2,Pp3c3_1500,Pp3c3_1460,87.42565919926933,4.279830565334787,20.427364556762665
AAA_16_Ppa-Chr19_2_AAA_22_Ppa-Chr19_2_AAA_Ppa-Chr19_1,Pp3c19_4760,Pp3c19_4830,84.95352201145482,1.7547148670546109,48.41443108876952
TPR_9_Ppa-Chr12_0,Pp3c12_14620,Pp3c12_14600,83.28968101022527,80.22087938871194,1.0382544001623741
AAA_16_Ppa-Chr22_3_AAA_22_Ppa-Chr22_3_EF-hand_1_Ppa-Chr22_1_EF-hand_6_Ppa-Chr22_1_EF-hand_7_Ppa-Chr22_1_EF-hand_8_Ppa-Chr22_1,Pp3c22_9370,Pp3c22_9330,80.53304457021999,26.81991223602127,3.0027333371381326
Actin_Ppa-Chr04_0_FtsA_Ppa-Chr04_0_MreB_Mbl_Ppa-Chr04_0,Pp3c4_6260,Pp3c4_6230,80.33267085084593,3.7562168911567966,21.38659006618385
Lactamase_B_2_Ppa-Chr08_1_Lactamase_B_Ppa-Chr08_1_RMMBL_Ppa-Chr08_1,Pp3c8_15440,Pp3c8_15410,76.9954970166213,19.748825306964488,3.8987380677000867
3HCDH_N_Ppa-Chr01_1,Pp3c1_1870,Pp3c1_1820,68.2491719639695,0.8290985548365365,82.31732110234516
Thioredoxin_Ppa-Chr13_0,Pp3c13_21520,Pp3c13_21450,68.15539478954008,13.93351186409651,4.8914728357293065
DUF502_Ppa-Chr10_0,Pp3c10_4410,Pp3c10_4400,65.2119812078712,27.079868199672518,2.4081351034293372
TPR_11_Ppa-Chr07_0_TPR_12_Ppa-Chr07_0_TPR_14_Ppa-Chr07_0_TPR_16_Ppa-Chr07_0_TPR_19_Ppa-Chr07_0_TPR_1_Ppa-Chr07_0_TPR_2_Ppa-Chr07_0_TPR_8_Ppa-Chr07_0,Pp3c7_6470,Pp3c7_6420,57.96582128826648,0.0,inf
Ribosomal_S17e_Ppa-Chr07_0,Pp3c7_21140,Pp3c7_21070,55.51564885827427,19.01733187812169,2.919213337289534
Cellulose_synt_Ppa-Chr02_0_FYVE_2_Ppa-Chr02_0_Glyco_trans_2_3_Ppa-Chr02_0_zf-RING_4_Ppa-Chr02_0_zf-UDP_Ppa-Chr02_0,Pp3c2_1280,Pp3c2_1330,53.60149497191545,44.64982667938645,1.2004860703448537
CPP1-like_Ppa-Chr10_0,Pp3c10_20920,Pp3c10_20930,52.34871984556518,1.6642597071092269,31.45465796110239
EF-hand_5_Ppa-Chr14_0_EF-hand_6_Ppa-Chr14_0_EF-hand_7_Ppa-Chr14_0_cNMP_binding_Ppa-Chr14_0,Pp3c14_20770,Pp3c14_20680,51.746803164405456,36.534807508533945,1.416369941248992
Rhodanese_Ppa-Chr21_0,Pp3c21_6410,Pp3c21_6470,46.645758214773934,7.559137382195499,6.170777941493901
Glu_dehyd_C_Ppa-Chr24_0_NAD_binding_7_Ppa-Chr24_0_Pyr_redox_Ppa-Chr24_0,Pp3c24_18550,Pp3c24_18540,45.70965007918567,32.13356108959048,1.4224894014001175
RRM_1_Ppa-Chr12_0_RRM_7_Ppa-Chr12_0,Pp3c12_23410,Pp3c12_23420,45.3561550709582,12.063714345460914,3.759717262206551
AAA_16_Ppa-Chr15_0_AAA_18_Ppa-Chr15_0_AAA_22_Ppa-Chr15_0_AAA_33_Ppa-Chr15_0_AAA_Ppa-Chr15_0_NB-ARC_Ppa-Chr15_0_PK_Tyr_Ser-Thr_Ppa-Chr15_0_Pkinase_Ppa-Chr15_0,Pp3c15_12410,Pp3c15_12440,42.705825016640325,5.180258963550219,8.2439556240587
Ank_2_Ppa-Chr10_0_Ank_3_Ppa-Chr10_0_Ank_4_Ppa-Chr10_0_Ank_5_Ppa-Chr10_0_Ank_Ppa-Chr10_0,Pp3c10_11200,Pp3c10_11210,42.55182331648934,23.74398575632995,1.7921095368390447
Abhydrolase_11_Ppa-Chr08_0_Abhydrolase_1_Ppa-Chr08_0_Abhydrolase_2_Ppa-Chr08_0_Abhydrolase_6_Ppa-Chr08_0_DLH_Ppa-Chr08_0_Hydrolase_4_Ppa-Chr08_0,Pp3c8_13160,Pp3c8_13190,38.48147791392443,27.765398376412662,1.3859508656146393
