,cold,heat,dehydration,high_light
AAA_21_Ppa-Chr06_0,5.0408702968184445,4.492992287345438,5.612255419854303,5.067572478141076
ABHD18_Ppa-Chr06_0_APEH_N_Ppa-Chr06_0_AXE1_Ppa-Chr06_0_Abhydro_lipase_Ppa-Chr06_0_Abhydrolase_11_Ppa-Chr06_0_Abhydrolase_1_Ppa-Chr06_0_Abhydrolase_2_Ppa-Chr06_0_Abhydrolase_3_Ppa-Chr06_0_Abhydrolase_4_Ppa-Chr06_0_Abhydrolase_5_Ppa-Chr06_0_Abhydrolase_6_Ppa-Chr06_0_Acyltransferase_Ppa-Chr06_0_BAAT_C_Ppa-Chr06_0_BD-FAE_Ppa-Chr06_0_COesterase_Ppa-Chr06_0_Chlorophyllase2_Ppa-Chr06_0_Chlorophyllase_Ppa-Chr06_0_DAGAT_Ppa-Chr06_0_DLH_Ppa-Chr06_0_DUF1057_Ppa-Chr06_0_DUF1350_Ppa-Chr06_0_DUF1749_Ppa-Chr06_0_DUF2920_Ppa-Chr06_0_DUF676_Ppa-Chr06_0_DUF726_Ppa-Chr06_0_Esterase_Ppa-Chr06_0_FSH1_Ppa-Chr06_0_Hydrolase_4_Ppa-Chr06_0_LCAT_Ppa-Chr06_0_LIDHydrolase_Ppa-Chr06_0_Lipase_3_Ppa-Chr06_0_Mbeg1-like_Ppa-Chr06_0_Myb_DNA-bind_4_Ppa-Chr06_0_Ndr_Ppa-Chr06_0_PAF-AH_p_II_Ppa-Chr06_0_PD40_Ppa-Chr06_0_PGAP1_Ppa-Chr06_0_Palm_thioest_Ppa-Chr06_0_Peptidase_S15_Ppa-Chr06_0_Peptidase_S28_Ppa-Chr06_0_Peptidase_S9_Ppa-Chr06_0_RRM_1_Ppa-Chr06_0_Ser_hydrolase_Ppa-Chr06_0_Thioesterase_Ppa-Chr06_0,0.0,0.22845570895670236,0.6792022463120244,0.35993212675752173
AP3B1_C_Ppa-Chr06_0_Adaptin_N_Ppa-Chr06_0_Alpha_adaptinC2_Ppa-Chr06_0_Alpha_adaptin_C_Ppa-Chr06_0_Arm_2_Ppa-Chr06_0_Arm_3_Ppa-Chr06_0_Arm_Ppa-Chr06_0_Atx10homo_assoc_Ppa-Chr06_0_B2-adapt-app_C_Ppa-Chr06_0_CLASP_N_Ppa-Chr06_0_COP-gamma_platf_Ppa-Chr06_0_Cnd1_Ppa-Chr06_0_Cnd3_Ppa-Chr06_0_Coatamer_beta_C_Ppa-Chr06_0_Coatomer_b_Cpla_Ppa-Chr06_0_Coatomer_g_Cpla_Ppa-Chr06_0_ELMO_ARM_Ppa-Chr06_0_Ecm29_Ppa-Chr06_0_HEAT_2_Ppa-Chr06_0_HEAT_EZ_Ppa-Chr06_0_HEAT_Ppa-Chr06_0_IBB_Ppa-Chr06_0_IBN_N_Ppa-Chr06_0_KAP_Ppa-Chr06_0_NopRA1_Ppa-Chr06_0_PDS5_Ppa-Chr06_0_RTP1_C1_Ppa-Chr06_0_RasGEF_N_2_Ppa-Chr06_0_UME_Ppa-Chr06_0_UNC45-central_Ppa-Chr06_0_V-ATPase_H_C_Ppa-Chr06_0_V-ATPase_H_N_Ppa-Chr06_0_Vac14_Fab1_bd_Ppa-Chr06_0_Vac14_Fig4_bd_Ppa-Chr06_0,0.0,0.0,0.0,0.0
AhpC-TSA_Ppa-Chr06_0_BASP1_Ppa-Chr06_0_DIM1_Ppa-Chr06_0_DSBA_Ppa-Chr06_0_DUF953_Ppa-Chr06_0_Glrx-like_Ppa-Chr06_0_Glutaredoxin_Ppa-Chr06_0_HyaE_Ppa-Chr06_0_OST3_OST6_Ppa-Chr06_0_Redoxin_Ppa-Chr06_0_SelK_SelG_Ppa-Chr06_0_Thioredoxin_2_Ppa-Chr06_0_Thioredoxin_4_Ppa-Chr06_0_Thioredoxin_7_Ppa-Chr06_0_Thioredoxin_8_Ppa-Chr06_0_Thioredoxin_9_Ppa-Chr06_0_Thioredoxin_Ppa-Chr06_0_TraF_Ppa-Chr06_0,6.812270335172396,6.4712909531357825,6.671333957385266,7.659844273477322
Auxin_inducible_Ppa-Chr06_0,1.9518718237452706,2.900329362816605,3.0678414698720156,3.213434706339402
Bromo_TP_Ppa-Chr06_0_CBFD_NFYB_HMF_Ppa-Chr06_0_CENP-S_Ppa-Chr06_0_CENP-T_C_Ppa-Chr06_0_Histone_Ppa-Chr06_0_PAF_Ppa-Chr06_0_TAF_Ppa-Chr06_0_TFIID-31kDa_Ppa-Chr06_0,1.8224873217785933,0.4874165534151239,0.2755866586367078,1.2405488012078563
Caleosin_Ppa-Chr06_0_Dockerin_1_Ppa-Chr06_0_EF-hand_10_Ppa-Chr06_0_EF-hand_11_Ppa-Chr06_0_EF-hand_14_Ppa-Chr06_0_EF-hand_1_Ppa-Chr06_1_EF-hand_4_Ppa-Chr06_1_EF-hand_5_Ppa-Chr06_1_EF-hand_6_Ppa-Chr06_1_EF-hand_7_Ppa-Chr06_1_EF-hand_8_Ppa-Chr06_1_EF-hand_9_Ppa-Chr06_1_EFhand_Ca_insen_Ppa-Chr06_1_SPARC_Ca_bdg_Ppa-Chr06_1_TerB_Ppa-Chr06_0_UPF0154_Ppa-Chr06_0,3.381279789632481,3.154039286311257,5.644909844130041,3.1727426157951792
Cellulose_synt_Ppa-Chr06_0_FYVE_2_Ppa-Chr06_0_Glyco_trans_2_3_Ppa-Chr06_0_zf-RING_4_Ppa-Chr06_0_zf-UDP_Ppa-Chr06_0,0.0,0.0,0.0,0.0
Chitin_bind_1_Ppa-Chr06_0,3.5163503148963633,3.7181790860781248,4.372465329120794,2.6323496405376825
DEAD_Ppa-Chr06_0_Helicase_C_Ppa-Chr06_0_ResIII_Ppa-Chr06_0,6.400931408246392,5.836160752542702,2.2681669252893366,5.859760588885291
DUF3455_Ppa-Chr06_0,0.0,0.0,0.8017286842082426,0.6646138433592141
FAE1_CUT1_RppA_Ppa-Chr06_0,3.865797809252067,4.386775236819888,4.156567074880705,3.903883332726432
Glyco_hydro_16_Ppa-Chr06_0_XET_C_Ppa-Chr06_0,5.00520513377337,0.4834945690589684,2.4433049533993243,1.3975074280694948
LDcluster4_Ppa-Chr06_0_Lysine_decarbox_Ppa-Chr06_0,0.0,0.0,0.02292874780804102,0.0
LysM_Ppa-Chr06_3,3.568641803565433,3.842566591074167,6.1885305531279275,3.1320238130498614
NodZ_Ppa-Chr06_0_XG_FTase_Ppa-Chr06_0,0.0,0.0,0.14703103469999868,0.0
PK_Tyr_Ser-Thr_Ppa-Chr06_1_Pkinase_Ppa-Chr06_1,3.4257408725505862,2.600014187825251,3.8905748148534287,3.157827343295917
RPE65_Ppa-Chr06_0,1.3950048440087306,1.4430320542115693,0.30531053975561295,0.7912248863738857
TIR_2_Ppa-Chr06_0_TIR_Ppa-Chr06_0,0.9284640829773376,4.76835825253984,2.4488081745271946,0.0
3Beta_HSD_Ppa-Chr07_0_3HCDH_N_Ppa-Chr07_0_DFP_Ppa-Chr07_0_DUF1731_Ppa-Chr07_0_DUF1776_Ppa-Chr07_0_Epimerase_Ppa-Chr07_0_F420_oxidored_Ppa-Chr07_0_GDP_Man_Dehyd_Ppa-Chr07_0_Glu_dehyd_C_Ppa-Chr07_0_KR_Ppa-Chr07_0_Ldh_1_C_Ppa-Chr07_0_Ldh_1_N_Ppa-Chr07_0_MarR_2_Ppa-Chr07_0_MarR_Ppa-Chr07_0_NAD_binding_10_Ppa-Chr07_0_NAD_binding_2_Ppa-Chr07_0_NAD_binding_4_Ppa-Chr07_0_NAD_binding_7_Ppa-Chr07_0_NmrA_Ppa-Chr07_0_Polysacc_synt_2_Ppa-Chr07_0_Pyr_redox_Ppa-Chr07_0_RRM_1_Ppa-Chr07_0_RRM_7_Ppa-Chr07_0_Reticulon_Ppa-Chr07_0_RmlD_sub_bind_Ppa-Chr07_0_Sacchrp_dh_NADP_Ppa-Chr07_0_TMEM254_Ppa-Chr07_0_adh_short_C2_Ppa-Chr07_0_adh_short_Ppa-Chr07_0,0.0,0.1529344246220344,0.0,0.0
AAA_14_Ppa-Chr07_0_AAA_16_Ppa-Chr07_0_AAA_22_Ppa-Chr07_0_ABC_tran_Ppa-Chr07_0_NB-ARC_Ppa-Chr07_0_AAA_16_Ppa-Chr07_0_AAA_18_Ppa-Chr07_2_AAA_22_Ppa-Chr07_0_AAA_33_Ppa-Chr07_3_AAA_Ppa-Chr07_4_EF-hand_1_Ppa-Chr07_3_EF-hand_4_Ppa-Chr07_4_EF-hand_6_Ppa-Chr07_3_EF-hand_7_Ppa-Chr07_3_NB-ARC_Ppa-Chr07_0_AAA_16_Ppa-Chr07_0_AAA_22_Ppa-Chr07_0_LRR_1_Ppa-Chr07_3_LRR_4_Ppa-Chr07_3_LRR_8_Ppa-Chr07_3_NB-ARC_Ppa-Chr07_0_PK_Tyr_Ser-Thr_Ppa-Chr07_4_Pkinase_Ppa-Chr07_4,3.9813564341068486,2.524634760362716,4.254317443945306,2.4863466254473603
AAA_16_Ppa-Chr07_1_AAA_18_Ppa-Chr07_0_AAA_22_Ppa-Chr07_1_AAA_33_Ppa-Chr07_0_AAA_Ppa-Chr07_0_EF-hand_4_Ppa-Chr07_0_NB-ARC_Ppa-Chr07_1,2.8623899493369933,3.7312486986108655,4.004584766359402,3.1672524669549924
AAA_16_Ppa-Chr07_2_AAA_22_Ppa-Chr07_2_LRR_1_Ppa-Chr07_0_LRR_4_Ppa-Chr07_0_LRR_8_Ppa-Chr07_0_NB-ARC_Ppa-Chr07_2_PK_Tyr_Ser-Thr_Ppa-Chr07_1_Pkinase_Ppa-Chr07_1,0.0,0.0,0.0,0.0
AAA_16_Ppa-Chr07_3_AAA_18_Ppa-Chr07_1_AAA_22_Ppa-Chr07_3_AAA_33_Ppa-Chr07_1_AAA_Ppa-Chr07_1_ABC1_Ppa-Chr07_0_ACT_Ppa-Chr07_0_APH_Ppa-Chr07_0_Acetyltransf_1_Ppa-Chr07_0_Acetyltransf_7_Ppa-Chr07_0_Adeno_E3_CR2_Ppa-Chr07_0_AdenylateSensor_Ppa-Chr07_0_Ank_2_Ppa-Chr07_1_Ank_3_Ppa-Chr07_1_Ank_4_Ppa-Chr07_1_Ank_5_Ppa-Chr07_1_Ank_Ppa-Chr07_1_Auto_anti-p27_Ppa-Chr07_0_B_lectin_Ppa-Chr07_0_Bact_lectin_Ppa-Chr07_0_CD34_antigen_Ppa-Chr07_0_Cu_bind_like_Ppa-Chr07_1_DUF1221_Ppa-Chr07_0_DUF3543_Ppa-Chr07_0_DUF3827_Ppa-Chr07_0_DUF4100_Ppa-Chr07_0_EF-hand_1_Ppa-Chr07_0_EF-hand_4_Ppa-Chr07_1_EF-hand_5_Ppa-Chr07_0_EF-hand_6_Ppa-Chr07_0_EF-hand_7_Ppa-Chr07_0_EF-hand_8_Ppa-Chr07_0_EF-hand_9_Ppa-Chr07_0_EFhand_Ca_insen_Ppa-Chr07_0_FR47_Ppa-Chr07_0_FTA2_Ppa-Chr07_0_GAGA_bind_Ppa-Chr07_0_GUB_WAK_bind_Ppa-Chr07_0_HEAT_Ppa-Chr07_1_Haspin_kinase_Ppa-Chr07_0_Jacalin_Ppa-Chr07_0_KA1_Ppa-Chr07_0_Kdo_Ppa-Chr07_0_Kinase-like_Ppa-Chr07_0_LRRNT_2_Ppa-Chr07_0_LRR_1_Ppa-Chr07_1_LRR_4_Ppa-Chr07_1_LRR_6_Ppa-Chr07_0_LRR_8_Ppa-Chr07_1_LRR_9_Ppa-Chr07_0_LTP_2_Ppa-Chr07_0_Lectin_C_Ppa-Chr07_0_Lectin_legB_Ppa-Chr07_0_LysM_Ppa-Chr07_0_Malectin_Ppa-Chr07_0_Malectin_like_Ppa-Chr07_0_Mid2_Ppa-Chr07_0_NAF_Ppa-Chr07_0_NB-ARC_Ppa-Chr07_3_OSR1_C_Ppa-Chr07_0_PAN_1_Ppa-Chr07_0_PAN_2_Ppa-Chr07_0_PAS_3_Ppa-Chr07_0_PAS_4_Ppa-Chr07_0_PAS_9_Ppa-Chr07_0_PAS_Ppa-Chr07_0_PIP49_C_Ppa-Chr07_0_PK_Tyr_Ser-Thr_Ppa-Chr07_2_PP2C_Ppa-Chr07_0_PQQ_2_Ppa-Chr07_0_PRIMA1_Ppa-Chr07_0_Pkinase_C_Ppa-Chr07_0_Pkinase_Ppa-Chr07_2_Pkinase_fungal_Ppa-Chr07_0_RIO1_Ppa-Chr07_0_Ribonuc_2-5A_Ppa-Chr07_0_SH3_15_Ppa-Chr07_0_SPARC_Ca_bdg_Ppa-Chr07_0_SPARK_Ppa-Chr07_0_S_locus_glycop_Ppa-Chr07_0_Sel1_Ppa-Chr07_0_Serglycin_Ppa-Chr07_0_Syndecan_Ppa-Chr07_0_TNFR_c6_Ppa-Chr07_0_Tryp_alpha_amyl_Ppa-Chr07_0_UBA_Ppa-Chr07_0_Usp_Ppa-Chr07_0_VWA_2_Ppa-Chr07_0_VWA_3_Ppa-Chr07_0_VWA_Ppa-Chr07_0_WaaY_Ppa-Chr07_0_cNMP_binding_Ppa-Chr07_0,3.6730744528919295,2.7542232647433504,4.8864119280973854,3.6661683156921274
AAA_16_Ppa-Chr07_4_AAA_22_Ppa-Chr07_4_AAA_Ppa-Chr07_2_ABC1_Ppa-Chr07_1_ACT_Ppa-Chr07_1_APH_Ppa-Chr07_1_Acetyltransf_1_Ppa-Chr07_1_Acetyltransf_7_Ppa-Chr07_1_Adeno_E3_CR2_Ppa-Chr07_1_AdenylateSensor_Ppa-Chr07_1_Ank_2_Ppa-Chr07_2_Ank_3_Ppa-Chr07_2_Ank_4_Ppa-Chr07_2_Ank_5_Ppa-Chr07_2_Ank_Ppa-Chr07_2_Auto_anti-p27_Ppa-Chr07_1_B_lectin_Ppa-Chr07_1_Bact_lectin_Ppa-Chr07_1_CD34_antigen_Ppa-Chr07_1_Cu_bind_like_Ppa-Chr07_2_DUF1221_Ppa-Chr07_1_DUF3543_Ppa-Chr07_1_DUF3827_Ppa-Chr07_1_DUF4100_Ppa-Chr07_1_EF-hand_1_Ppa-Chr07_1_EF-hand_4_Ppa-Chr07_2_EF-hand_5_Ppa-Chr07_1_EF-hand_6_Ppa-Chr07_1_EF-hand_7_Ppa-Chr07_1_EF-hand_8_Ppa-Chr07_1_EF-hand_9_Ppa-Chr07_1_EFhand_Ca_insen_Ppa-Chr07_1_FR47_Ppa-Chr07_1_FTA2_Ppa-Chr07_1_GAGA_bind_Ppa-Chr07_1_GUB_WAK_bind_Ppa-Chr07_1_HEAT_Ppa-Chr07_2_Haspin_kinase_Ppa-Chr07_1_Jacalin_Ppa-Chr07_1_KA1_Ppa-Chr07_1_Kdo_Ppa-Chr07_1_Kinase-like_Ppa-Chr07_1_LRRNT_2_Ppa-Chr07_1_LRR_1_Ppa-Chr07_2_LRR_4_Ppa-Chr07_2_LRR_6_Ppa-Chr07_1_LRR_8_Ppa-Chr07_2_LRR_9_Ppa-Chr07_1_LTP_2_Ppa-Chr07_1_Lectin_C_Ppa-Chr07_1_Lectin_legB_Ppa-Chr07_1_LysM_Ppa-Chr07_1_Malectin_Ppa-Chr07_1_Malectin_like_Ppa-Chr07_1_Mid2_Ppa-Chr07_1_NAF_Ppa-Chr07_1_NB-ARC_Ppa-Chr07_4_OSR1_C_Ppa-Chr07_1_PAN_1_Ppa-Chr07_1_PAN_2_Ppa-Chr07_1_PAS_3_Ppa-Chr07_1_PAS_4_Ppa-Chr07_1_PAS_9_Ppa-Chr07_1_PAS_Ppa-Chr07_1_PIP49_C_Ppa-Chr07_1_PK_Tyr_Ser-Thr_Ppa-Chr07_3_PP2C_Ppa-Chr07_1_PQQ_2_Ppa-Chr07_1_PRIMA1_Ppa-Chr07_1_Pkinase_C_Ppa-Chr07_1_Pkinase_Ppa-Chr07_3_Pkinase_fungal_Ppa-Chr07_1_RIO1_Ppa-Chr07_1_Ribonuc_2-5A_Ppa-Chr07_1_SH3_15_Ppa-Chr07_1_SPARC_Ca_bdg_Ppa-Chr07_1_SPARK_Ppa-Chr07_1_S_locus_glycop_Ppa-Chr07_1_Sel1_Ppa-Chr07_1_Serglycin_Ppa-Chr07_1_Syndecan_Ppa-Chr07_1_TNFR_c6_Ppa-Chr07_1_Tryp_alpha_amyl_Ppa-Chr07_1_UBA_Ppa-Chr07_1_Usp_Ppa-Chr07_1_VWA_2_Ppa-Chr07_1_VWA_3_Ppa-Chr07_1_VWA_Ppa-Chr07_1_WaaY_Ppa-Chr07_1_cNMP_binding_Ppa-Chr07_1,1.8075506393920795,1.7601420648733508,2.474517638747133,1.3441354392243254
AAA_16_Ppa-Chr07_5_AAA_22_Ppa-Chr07_5_AAA_33_Ppa-Chr07_2_AAA_Ppa-Chr07_3_EF-hand_1_Ppa-Chr07_2_EF-hand_4_Ppa-Chr07_3_EF-hand_6_Ppa-Chr07_2_EF-hand_7_Ppa-Chr07_2_NB-ARC_Ppa-Chr07_5,4.864122697720386,3.850691070360231,6.186226820003883,4.36771734988744
Actin_Ppa-Chr07_0_FGGY_C_Ppa-Chr07_0_FtsA_Ppa-Chr07_0_HSP70_Ppa-Chr07_0_Hydantoinase_A_Ppa-Chr07_0_MCAfunc_Ppa-Chr07_0_MreB_Mbl_Ppa-Chr07_0_PK_Tyr_Ser-Thr_Ppa-Chr07_0_Pkinase_Ppa-Chr07_0_Radial_spoke_3_Ppa-Chr07_0,3.299742586201216,4.037636201899627,3.3589197622651334,3.0337452001472274
Ank_2_Ppa-Chr07_0_Ank_3_Ppa-Chr07_0_Ank_4_Ppa-Chr07_0_Ank_5_Ppa-Chr07_0_Ank_Ppa-Chr07_0,0.0,1.959687819559987,0.4308903858005934,0.0
Arm_2_Ppa-Chr07_0_Arm_Ppa-Chr07_0_HEAT_2_Ppa-Chr07_0_HEAT_EZ_Ppa-Chr07_0_HEAT_Ppa-Chr07_0,1.8497482595496977,1.3104865485063701,4.3208387792017495,1.7667535992569356
Bet_v_1_Ppa-Chr07_0_DUF220_Ppa-Chr07_0_Polyketide_cyc2_Ppa-Chr07_0_Polyketide_cyc_Ppa-Chr07_0,3.3535171643958646,3.001218325498447,0.1408903421284831,3.7514150173352605
CN_hydrolase_Ppa-Chr07_0_EamA_Ppa-Chr07_0_KR_Ppa-Chr07_1_Nuc_sug_transp_Ppa-Chr07_0_PUNUT_Ppa-Chr07_0_SLC35F_Ppa-Chr07_0_TPT_Ppa-Chr07_0_UAA_Ppa-Chr07_0_adh_short_C2_Ppa-Chr07_1_adh_short_Ppa-Chr07_1,4.000072035702793,5.60924427612088,4.7675057385074835,3.6459529376474125
Carb_anhydrase_Ppa-Chr07_0,0.0,0.0,0.009567096102021153,0.0
Carb_anhydrase_Ppa-Chr07_1,0.0,0.0,0.0,0.0
Carb_anhydrase_Ppa-Chr07_2,0.0,0.0,0.0,0.0
Cu_bind_like_Ppa-Chr07_0,0.0,0.0,0.0,0.0
DELLA_Ppa-Chr07_0_GRAS_Ppa-Chr07_0,2.6227098860513647,3.485323246078046,1.7954908600502655,3.4706567015607703
DPBB_1_Ppa-Chr07_0_Expansin_C_Ppa-Chr07_0,0.0,0.0,0.0,0.0
Dynamin_M_Ppa-Chr07_0_Dynamin_N_Ppa-Chr07_0_GED_Ppa-Chr07_0_MMR_HSR1_Ppa-Chr07_0,0.0,0.22358373384040348,0.0,0.6824449065696976
FHA_Ppa-Chr07_0_PADRE_Ppa-Chr07_0,4.5485724456658705,3.309346984137383,1.2668101826806184,4.0116993023927785
GST_C_2_Ppa-Chr07_0_GST_C_3_Ppa-Chr07_0_GST_C_5_Ppa-Chr07_0_GST_C_Ppa-Chr07_0_GST_N_2_Ppa-Chr07_0_GST_N_3_Ppa-Chr07_0_GST_N_4_Ppa-Chr07_0_GST_N_Ppa-Chr07_0_Glutaredoxin_Ppa-Chr07_0_Tom37_Ppa-Chr07_0,4.779769047812166,2.3210396093234866,3.198511119309116,2.2418020117910626
M20_dimer_Ppa-Chr07_0_MFS_1_Ppa-Chr07_0_MFS_4_Ppa-Chr07_0_Peptidase_M20_Ppa-Chr07_0_Sugar_tr_Ppa-Chr07_0,5.333833035949106,4.655312479457554,6.204233063104373,5.033447023420091
MAP65_ASE1_Ppa-Chr07_0,1.4462793089660344,0.4436811557258001,1.8398633643940236,1.0756762362623797
Ribosomal_S17e_Ppa-Chr07_0,5.749921556201437,6.5568681390978645,5.258009684407438,5.9924217569252445
TPR_11_Ppa-Chr07_0_TPR_12_Ppa-Chr07_0_TPR_14_Ppa-Chr07_0_TPR_16_Ppa-Chr07_0_TPR_19_Ppa-Chr07_0_TPR_1_Ppa-Chr07_0_TPR_2_Ppa-Chr07_0_TPR_8_Ppa-Chr07_0,1.796995088527069,2.031289985818172,4.906068537146758,1.7442330289967907
2-Hacid_dh_C_Ppa-Chr08_0_AlaDh_PNT_C_Ppa-Chr08_0_Amino_oxidase_Ppa-Chr08_0_ApbA_Ppa-Chr08_0_DAO_Ppa-Chr08_0_EF-hand_1_Ppa-Chr08_0_EF-hand_5_Ppa-Chr08_0_EF-hand_6_Ppa-Chr08_0_EF-hand_7_Ppa-Chr08_0_EF-hand_8_Ppa-Chr08_0_FAD_binding_2_Ppa-Chr08_0_FAD_binding_3_Ppa-Chr08_0_FAD_oxidored_Ppa-Chr08_0_FMO-like_Ppa-Chr08_0_GIDA_Ppa-Chr08_0_Glu_dehyd_C_Ppa-Chr08_0_Glutaredoxin_Ppa-Chr08_0_HI0933_like_Ppa-Chr08_0_HrcA_DNA-bdg_Ppa-Chr08_0_Lycopene_cycl_Ppa-Chr08_0_Lys_Orn_oxgnase_Ppa-Chr08_0_NAD_binding_7_Ppa-Chr08_0_NAD_binding_8_Ppa-Chr08_0_NAD_binding_9_Ppa-Chr08_0_Pyr_redox_2_Ppa-Chr08_0_Pyr_redox_3_Ppa-Chr08_0_Pyr_redox_Ppa-Chr08_0_Pyr_redox_dim_Ppa-Chr08_0_Rrf2_Ppa-Chr08_0_SE_Ppa-Chr08_0_Shikimate_DH_Ppa-Chr08_0_Thi4_Ppa-Chr08_0_Thioredoxin_2_Ppa-Chr08_0_Thioredoxin_Ppa-Chr08_0_Trp_halogenase_Ppa-Chr08_0,1.8090949339355626,2.158512223710951,4.315966760059982,2.3721797796987145
AAA_16_Ppa-Chr08_0_AAA_18_Ppa-Chr08_0_AAA_22_Ppa-Chr08_0_AAA_33_Ppa-Chr08_1_AAA_Ppa-Chr08_0_ABC1_Ppa-Chr08_0_ACT_Ppa-Chr08_0_APH_Ppa-Chr08_0_Acetyltransf_1_Ppa-Chr08_0_Acetyltransf_7_Ppa-Chr08_0_Adeno_E3_CR2_Ppa-Chr08_0_AdenylateSensor_Ppa-Chr08_0_Ank_2_Ppa-Chr08_0_Ank_3_Ppa-Chr08_0_Ank_4_Ppa-Chr08_0_Ank_5_Ppa-Chr08_0_Ank_Ppa-Chr08_0_Auto_anti-p27_Ppa-Chr08_0_B_lectin_Ppa-Chr08_0_Bact_lectin_Ppa-Chr08_0_CD34_antigen_Ppa-Chr08_0_Cu_bind_like_Ppa-Chr08_0_DUF1221_Ppa-Chr08_0_DUF3543_Ppa-Chr08_0_DUF3827_Ppa-Chr08_0_DUF4100_Ppa-Chr08_0_EF-hand_1_Ppa-Chr08_1_EF-hand_4_Ppa-Chr08_0_EF-hand_5_Ppa-Chr08_1_EF-hand_6_Ppa-Chr08_1_EF-hand_7_Ppa-Chr08_1_EF-hand_8_Ppa-Chr08_1_EF-hand_9_Ppa-Chr08_0_EFhand_Ca_insen_Ppa-Chr08_0_FR47_Ppa-Chr08_0_FTA2_Ppa-Chr08_0_GAGA_bind_Ppa-Chr08_0_GUB_WAK_bind_Ppa-Chr08_0_HEAT_Ppa-Chr08_1_Haspin_kinase_Ppa-Chr08_0_Jacalin_Ppa-Chr08_0_KA1_Ppa-Chr08_0_Kdo_Ppa-Chr08_0_Kinase-like_Ppa-Chr08_0_LRRNT_2_Ppa-Chr08_0_LRR_1_Ppa-Chr08_0_LRR_4_Ppa-Chr08_0_LRR_6_Ppa-Chr08_0_LRR_8_Ppa-Chr08_0_LRR_9_Ppa-Chr08_0_LTP_2_Ppa-Chr08_1_Lectin_C_Ppa-Chr08_0_Lectin_legB_Ppa-Chr08_0_LysM_Ppa-Chr08_0_Malectin_Ppa-Chr08_0_Malectin_like_Ppa-Chr08_0_Mid2_Ppa-Chr08_0_NAF_Ppa-Chr08_0_NB-ARC_Ppa-Chr08_0_OSR1_C_Ppa-Chr08_0_PAN_1_Ppa-Chr08_0_PAN_2_Ppa-Chr08_0_PAS_3_Ppa-Chr08_0_PAS_4_Ppa-Chr08_0_PAS_9_Ppa-Chr08_0_PAS_Ppa-Chr08_0_PIP49_C_Ppa-Chr08_0_PK_Tyr_Ser-Thr_Ppa-Chr08_0_PP2C_Ppa-Chr08_0_PQQ_2_Ppa-Chr08_0_PRIMA1_Ppa-Chr08_0_Pkinase_C_Ppa-Chr08_0_Pkinase_Ppa-Chr08_0_Pkinase_fungal_Ppa-Chr08_0_RIO1_Ppa-Chr08_0_Ribonuc_2-5A_Ppa-Chr08_0_SH3_15_Ppa-Chr08_0_SPARC_Ca_bdg_Ppa-Chr08_0_SPARK_Ppa-Chr08_0_S_locus_glycop_Ppa-Chr08_0_Sel1_Ppa-Chr08_0_Serglycin_Ppa-Chr08_0_Syndecan_Ppa-Chr08_0_TNFR_c6_Ppa-Chr08_0_Tryp_alpha_amyl_Ppa-Chr08_1_UBA_Ppa-Chr08_1_Usp_Ppa-Chr08_1_VWA_2_Ppa-Chr08_0_VWA_3_Ppa-Chr08_0_VWA_Ppa-Chr08_0_WaaY_Ppa-Chr08_0_cNMP_binding_Ppa-Chr08_1,2.373635926284917,1.6290481424813865,3.422700484792228,1.8675506267540947
AAA_16_Ppa-Chr08_1_AAA_18_Ppa-Chr08_1_AAA_22_Ppa-Chr08_1_AAA_33_Ppa-Chr08_2_AAA_Ppa-Chr08_1_NB-ARC_Ppa-Chr08_1_PK_Tyr_Ser-Thr_Ppa-Chr08_1_Pkinase_Ppa-Chr08_1,2.1331482357372233,1.6426635433427328,3.7668862590806156,2.285563155485261
AAA_33_Ppa-Chr08_0,1.1652642271609743,1.0463705410177393,2.9282886831475046,1.224612534001059
AP3B1_C_Ppa-Chr08_0_Adaptin_N_Ppa-Chr08_0_Alpha_adaptinC2_Ppa-Chr08_0_Alpha_adaptin_C_Ppa-Chr08_0_Arm_2_Ppa-Chr08_0_Arm_3_Ppa-Chr08_0_Arm_Ppa-Chr08_0_Atx10homo_assoc_Ppa-Chr08_0_B2-adapt-app_C_Ppa-Chr08_0_CLASP_N_Ppa-Chr08_0_COP-gamma_platf_Ppa-Chr08_0_Cnd1_Ppa-Chr08_0_Cnd3_Ppa-Chr08_0_Coatamer_beta_C_Ppa-Chr08_0_Coatomer_b_Cpla_Ppa-Chr08_0_Coatomer_g_Cpla_Ppa-Chr08_0_ELMO_ARM_Ppa-Chr08_0_Ecm29_Ppa-Chr08_0_HEAT_2_Ppa-Chr08_0_HEAT_EZ_Ppa-Chr08_0_HEAT_Ppa-Chr08_0_IBB_Ppa-Chr08_0_IBN_N_Ppa-Chr08_0_KAP_Ppa-Chr08_0_NopRA1_Ppa-Chr08_0_PDS5_Ppa-Chr08_0_RTP1_C1_Ppa-Chr08_0_RasGEF_N_2_Ppa-Chr08_0_UME_Ppa-Chr08_0_UNC45-central_Ppa-Chr08_0_V-ATPase_H_C_Ppa-Chr08_0_V-ATPase_H_N_Ppa-Chr08_0_Vac14_Fab1_bd_Ppa-Chr08_0_Vac14_Fig4_bd_Ppa-Chr08_0,0.0,0.0,0.0,0.0
